FIRST,LAST,START,minAt*,Gpred(minAt*),maxAt*,Gpred(maxAt*),n_0*,Cpred_min(n_0*),n_1*,Cpred_max(n_1*),n_geom,<COUNT>*,Cpred_avg,n_v,Calign_min(n_v),n_u,Calign_max(n_u),n_a,CboundMin(n_a),n_b,CboundMax(n_b),jitter
4279275,4294289,(13#)285/2,4279276,24233.334,4279275,100160.153,4294259,2.657496,4279275,10.91422253,4286775,36998.632598,4.025520402,4279283,2.595212,4279275,11.027814,4279283,2.500630,4279275,11.058046,0.062288
4294290,4309304,(13#)143,4294292,24307.215,4294290,94883.954,4309297,2.657492,4294290,10.30786081,4301790,37111.072550,4.025503467,4294313,2.595316,4294290,10.421255,4294313,2.500802,4294290,10.461057,0.062180
4309305,4324319,(13#)287/2,4309309,24381.047,4309305,97612.349,4324303,2.657488,4309305,10.57214850,4316805,37223.797500,4.025522579,4309309,2.595419,4309305,10.685353,4309309,2.500971,4309305,10.725120,0.062073
4324320,4339334,(13#)144,4324321,24454.846,4324320,95460.048,4339333,2.657484,4324320,10.30782876,4331820,37336.063887,4.025497232,4324321,2.595521,4324320,10.420845,4324321,2.501140,4324320,10.460577,0.061967
4339335,4354349,(17#)17/2,4339337,24528.634,4339335,102131.084,4354349,2.657480,4339335,10.99500038,4346836,37448.430694,4.025487939,4339337,2.595622,4339335,11.107955,4339337,2.501307,4339335,11.145210,0.061861
4354350,4369364,(13#)145,4354367,24602.459,4354350,99592.534,4369349,2.657475,4354350,10.68956735,4361851,37561.007152,4.025506174,4354367,2.595723,4354350,10.802210,4354367,2.501474,4354350,10.841622,0.061756
4369365,4384379,(13#)291/2,4369381,24676.175,4369365,97337.189,4384379,2.657471,4369365,10.41628427,4376866,37672.945229,4.025461109,4369381,2.595823,4369365,10.528741,4369381,2.501639,4369365,10.568371,0.061652
4384380,4399394,(13#)146,4384388,24749.849,4384380,97971.500,4399363,2.657467,4384380,10.45294533,4391881,37785.774308,4.025516169,4384433,2.595923,4384380,10.565219,4384433,2.501803,4384380,10.604815,0.061549
4399395,4414409,(13#)293/2,4399397,24823.457,4408950,98679.970,4414379,2.657463,4408950,10.47751456,4406896,37897.704454,4.025480302,4399397,2.596021,4408950,10.578411,4399397,2.501964,4408950,10.602735,0.061446
4414410,4429424,(13#)147,4414411,24897.082,4414410,97185.436,4429417,2.657459,4414410,10.30773436,4421911,38009.472276,4.025432457,4414411,2.596120,4414410,10.419643,4414411,2.502126,4414410,10.459173,0.061344
4429425,4444439,(13#)295/2,4429427,24970.686,4429425,99182.606,4444409,2.657455,4429425,10.48855600,4436926,38121.893085,4.025458723,4429427,2.596217,4429425,10.600285,4429427,2.502286,4429425,10.639781,0.061242
4444440,4459454,(13#)148,4444456,25044.369,4444440,100552.743,4459451,2.657451,4444440,10.60220910,4451941,38234.360667,4.025494481,4444469,2.596314,4444440,10.713758,4444469,2.502445,4444440,10.753222,0.061141
4459455,4474469,(13#)297/2,4459472,25117.958,4459455,98046.501,4474469,2.657447,4459455,10.30768788,4466956,38345.918186,4.025439298,4459519,2.596411,4459455,10.419059,4459519,2.502603,4459455,10.458491,0.061041
4474470,4489484,(13#)149,4474471,25191.299,4476780,101849.574,4489483,2.657443,4476780,10.67147029,4481971,38457.736773,4.025416624,4474471,2.596506,4476780,10.779912,4474471,2.502758,4476780,10.799701,0.060941
4489485,4504499,(13#)299/2,4489493,25264.812,4489485,103316.163,4504457,2.657440,4489485,10.79849812,4496986,38570.199502,4.025465983,4489493,2.596601,4489485,10.909517,4489493,2.502914,4489485,10.929737,0.060842
4504500,4519514,(13#)150,4504502,25338.244,4516050,101539.524,4519499,2.657436,4516050,10.55850393,4512001,38681.754726,4.025425283,4504537,2.596696,4516050,10.666482,4504537,2.503068,4516050,10.683340,0.060744
4519515,4534529,(13#)301/2,4519517,25411.653,4519515,101612.323,4534501,2.657432,4519515,10.55903235,4527016,38793.746264,4.025434788,4519517,2.596790,4519515,10.669702,4519517,2.503221,4519515,10.709007,0.060646
4534530,4549544,(13#)151,4534532,25485.066,4542615,101307.955,4549537,2.657428,4542615,10.48084061,4542031,38905.355756,4.025409348,4534549,2.596883,4542615,10.588396,4534549,2.503373,4542615,10.605766,0.060549
4549545,4564559,(13#)303/2,4549547,25558.405,4555320,101273.040,4564559,2.657424,4555320,10.45181229,4557046,39017.088755,4.025401430,4549547,2.596976,4555320,10.559340,4549547,2.503523,4555320,10.600388,0.060452
4564560,4579574,(13#)152,4564562,25631.748,4564560,105937.044,4579567,2.657420,4564560,10.91390996,4572061,39128.967149,4.025413067,4564589,2.597068,4564560,11.024071,4564589,2.503673,4564560,11.052719,0.060356
4579575,4594589,(13#)305/2,4579592,25705.158,4579575,102038.257,4594589,2.657416,4579575,10.48227120,4587076,39240.548805,4.025398725,4579609,2.597160,4579575,10.592257,4579609,2.503822,4579575,10.631439,0.060260
4594590,4609604,(17#)9,4594594,25778.335,4594590,107331.751,4609597,2.657412,4594590,10.99472197,4602091,39352.357641,4.025412198,4594609,2.597251,4594590,11.104665,4594609,2.503969,4594590,11.140016,0.060166
4609605,4624619,(13#)307/2,4609606,25851.566,4609605,101240.106,4624603,2.657409,4609605,10.34133221,4617106,39463.888053,4.025401656,4609621,2.597341,4609605,10.450982,4609621,2.504115,4609605,10.490104,0.060071
4624620,4639634,(13#)154,4624622,25924.787,4624620,101194.926,4639633,2.657405,4624620,10.30752216,4632121,39575.390365,4.025392777,4624637,2.597431,4624620,10.417006,4624637,2.504261,4624620,10.456098,0.059978
4639635,4654649,(13#)309/2,4639636,25997.982,4639635,102485.198,4654649,2.657401,4639635,10.40956196,4647136,39686.628285,4.025361593,4639643,2.597520,4639635,10.518880,4639643,2.504405,4639635,10.557943,0.059884
4654650,4669664,(13#)155,4654652,26071.146,4654650,105275.058,4669627,2.657397,4654650,10.66292360,4662151,39798.388773,4.025387823,4654669,2.597609,4654650,10.772077,4654669,2.504548,4654650,10.811091,0.059792
4669665,4684679,(13#)311/2,4669681,26144.322,4669665,102381.444,4684661,2.657394,4669665,10.34083573,4677166,39909.691659,4.025372085,4669681,2.597697,4669665,10.449826,4669681,2.504690,4669665,10.488831,0.059700
4684680,4699694,(13#)156,4684699,26217.440,4684680,102336.406,4699691,2.657390,4684680,10.30746356,4692181,40020.811600,4.025342414,4684699,2.597785,4684680,10.416291,4684699,2.504831,4684680,10.455267,0.059608
4699695,4714709,(13#)313/2,4699697,26290.431,4699695,102951.449,4714691,2.657386,4699695,10.34059197,4707196,40132.458235,4.025370032,4699697,2.597872,4699695,10.449259,4699697,2.504971,4699695,10.488206,0.059517
4714710,4729724,(13#)157,4714714,26363.498,4714710,103570.395,4729693,2.657382,4714710,10.37393423,4722211,40243.405167,4.025331786,4714757,2.597959,4714710,10.482440,4714757,2.505111,4714710,10.521359,0.059427
4729725,4744739,(13#)315/2,4729748,26436.620,4729725,103191.333,4744711,2.657379,4729725,10.30742023,4737226,40355.321622,4.025394661,4729759,2.598045,4729725,10.415767,4729759,2.505249,4729725,10.454658,0.059337
4744740,4759754,(13#)158,4744741,26509.481,4744740,104819.964,4759753,2.657375,4744740,10.44126823,4752241,40465.679643,4.025306410,4744741,2.598131,4744740,10.549456,4744741,2.505386,4744740,10.588319,0.059248
4759755,4774769,(13#)317/2,4759787,26582.594,4762065,104225.649,4774769,2.657371,4762065,10.34920434,4767256,40576.904776,4.025308958,4759787,2.598216,4762065,10.454358,4759787,2.505522,4762065,10.500439,0.059159
4774770,4789784,(13#)159,4774772,26655.406,4774770,106085.425,4789783,2.657368,4774770,10.50948275,4782271,40688.668832,4.025368878,4774793,2.598301,4774770,10.617357,4774793,2.505657,4774770,10.656165,0.059071
4789785,4804799,(13#)319/2,4789789,26728.300,4789785,108193.802,4804799,2.657364,4789785,10.68911730,4797286,40799.130112,4.025304071,4789789,2.598385,4789785,10.796836,4789789,2.505791,4789785,10.835363,0.058983
4804800,4819814,(13#)160,4804802,26801.181,4804800,104614.090,4819813,2.657360,4804800,10.30734890,4812301,40910.554250,4.025338496,4804823,2.598468,4804800,10.414912,4804823,2.505924,4804800,10.453666,0.058896
4819815,4834829,(13#)321/2,4819817,26874.022,4819815,105897.324,4834829,2.657357,4819815,10.40549989,4827316,41021.005426,4.025281368,4819817,2.598551,4819815,10.512909,4819817,2.506056,4819815,10.551636,0.058809
4834830,4849844,(13#)161,4834838,26946.888,4834830,110191.119,4849843,2.657353,4834830,10.79814560,4842331,41132.032824,4.025285057,4834847,2.598634,4834830,10.905402,4834847,2.506188,4834830,10.924866,0.058723
4849845,5105099,(19#)/2,4849861,27019.713,4849845,119115.017,5105063,2.657294,4849845,11.64119356,4975835,42128.357702,4.025260031,4849861,2.598716,4849845,11.748431,4849861,2.506318,4849845,11.816001,0.058637
5105100,5360354,(17#)10,5105101,28253.138,5105100,117630.630,5360353,2.657237,5105100,10.99421436,5231170,44001.990319,4.025171345,5105101,2.600041,5105100,11.098990,5105101,2.508398,5105100,11.131026,0.057252
5360355,5615609,(17#)21/2,5360359,29479.276,5525520,123768.523,5615609,2.657184,5360355,10.99398182,5486498,45864.703745,4.025089924,5360359,2.601245,5360355,11.096525,5360359,2.510243,5360355,11.127107,0.055993
5615610,5870864,(17#)11,5615612,30698.451,5705700,128637.257,5870857,2.657133,5615610,10.99376161,5741819,47717.005179,4.025007380,5615629,2.602342,5615610,11.094267,5615629,2.511885,5615610,11.123508,0.054842
5870865,6126119,(17#)23/2,5870866,31911.008,5870865,139178.222,6126091,2.657085,5870865,11.51705495,5997134,49559.610059,4.024938066,5870881,2.603347,5870865,11.615695,5870881,2.513347,5870865,11.654107,0.053786
6126120,6381374,(17#)12,6126139,33117.402,6276270,139777.299,6381371,2.657039,6126120,10.99335334,6252445,51392.783777,4.024863025,6126139,2.604270,6126120,11.090278,6126139,2.514649,6126120,11.117118,0.052816
6381375,6636629,(17#)25/2,6381379,34317.703,6561555,152220.703,6636611,2.656996,6561555,11.43183220,6507751,53217.170411,4.024797895,6381379,2.605119,6561555,11.526009,6381379,2.515809,6561555,11.552825,0.051920
6636630,6891884,(17#)13,6636638,35512.435,6846840,150797.516,6891883,2.656954,6636630,10.99298213,6763053,55033.032410,4.024731042,6636661,2.605904,6636630,11.086865,6636661,2.516843,6636630,11.111614,0.051092
6891885,7147139,(17#)27/2,6891887,36701.687,7132125,156266.405,7147139,2.656913,6891885,10.99280847,7018352,56840.823108,4.024668295,6891887,2.606630,6891885,11.085338,6891887,2.517763,6891885,11.109138,0.050324
7147140,7402394,(17#)14,7147148,37885.848,7147140,157713.196,7402363,2.656875,7147140,10.99264193,7273647,58640.869480,4.024608055,7147169,2.607303,7147140,11.083915,7147169,2.518580,7147140,11.106821,0.049610
7402395,7657649,(17#)29/2,7402399,39064.959,7402395,168642.392,7657613,2.656838,7402395,11.39961102,7528940,60433.534731,4.024553059,7402399,2.607929,7402395,11.489716,7402399,2.519303,7402395,11.507748,0.048945
7657650,7912904,(17#)15,7657679,40239.465,7657650,167505.880,7912889,2.656802,7657650,10.99232835,7784231,62218.997898,4.024495409,7657679,2.608513,7657650,11.081344,7657679,2.519942,7657650,11.102607,0.048325
7912905,8168159,(17#)31/2,7912907,41409.157,7912905,178317.080,8168117,2.656767,7912905,11.37122102,8039519,63997.708473,4.024446366,7912907,2.609057,7912905,11.459220,7912907,2.520503,7912905,11.479399,0.047745
8168160,8423414,(17#)16,8168161,42574.566,8273265,184484.561,8423407,2.656734,8273265,11.31527384,8294805,65769.690977,4.024391172,8168161,2.609565,8273265,11.401822,8168161,2.520993,8273265,11.414366,0.047202
8423415,8678669,(17#)33/2,8423419,43735.753,8580495,188127.484,8678669,2.656702,8580495,11.17655382,8550090,67535.393516,4.024342894,8423419,2.610041,8580495,11.259171,8423419,2.521418,8580495,11.272553,0.046693
8678670,8933924,(17#)17,8678671,44892.823,8843835,195079.599,8933917,2.656671,8843835,11.28709838,8805372,69294.930674,4.024294714,8678671,2.610486,8843835,11.371783,8678671,2.521783,8843835,11.387283,0.046215
8933925,9189179,(17#)35/2,8933927,46045.961,9129120,193887.154,9189157,2.656640,8933925,10.99163805,9060653,71048.539939,4.024248307,8933927,2.610904,8933925,11.076181,8933927,2.522092,8933925,11.093997,0.045766
9189180,9444434,(17#)18,9189181,47195.273,9414405,199178.064,9444403,2.656611,9189180,10.99151340,9315933,72796.409913,4.024203171,9189181,2.611297,9189180,11.075321,9189181,2.522350,9189180,11.092538,0.045343
9444435,9699689,(17#)37/2,9444437,48340.901,9444435,206962.377,9699667,2.656583,9444435,11.30543243,9571211,74538.718373,4.024158907,9444437,2.611666,9444435,11.388548,9444437,2.522560,9444435,11.405185,0.044945
